HP_ID,H_ID,P_ID,W_ID,W_RBW,W_SZ,W_SZS,W_SZM,W_AZ,W_AZS,W_AZM,W_FOLGETAG,wegmin,start_time_valid,arrival_time_valid,departure_clock_minute,arrival_clock_minute,arrival_day_offset,arrival_absolute_minute,duration_from_clock_min,clock_duration_plausible,duration_exactly_matches_wegmin,temporal_row_status,W_GEW
5616651,5616650.0,1,1,0,8:00:00,8,0,8:05:00,8,5,0,5,True,True,480.0,485.0,0.0,485.0,5.0,True,True,DIRECT_TEMPORAL_VALID,3.17124279012247
5616651,5616650.0,1,2,0,8:40:00,8,40,8:45:00,8,45,0,5,True,True,520.0,525.0,0.0,525.0,5.0,True,True,DIRECT_TEMPORAL_VALID,3.17124279012247
5616651,5616650.0,1,3,0,13:00:00,13,0,13:45:00,13,45,0,45,True,True,780.0,825.0,0.0,825.0,45.0,True,True,DIRECT_TEMPORAL_VALID,3.17124279012247
5616651,5616650.0,1,4,0,14:20:00,14,20,15:00:00,15,0,0,40,True,True,860.0,900.0,0.0,900.0,40.0,True,True,DIRECT_TEMPORAL_VALID,3.17124279012247
5619501,5619500.0,1,1,0,5:35:00,5,35,6:50:00,6,50,0,75,True,True,335.0,410.0,0.0,410.0,75.0,True,True,DIRECT_TEMPORAL_VALID,4.86749840202372
5619501,5619500.0,1,2,0,16:30:00,16,30,18:00:00,18,0,0,90,True,True,990.0,1080.0,0.0,1080.0,90.0,True,True,DIRECT_TEMPORAL_VALID,4.86749840202372
5619501,5619500.0,1,3,0,18:20:00,18,20,19:00:00,19,0,0,40,True,True,1100.0,1140.0,0.0,1140.0,40.0,True,True,DIRECT_TEMPORAL_VALID,4.86749840202372
5619502,5619500.0,2,1,0,6:15:00,6,15,6:50:00,6,50,0,35,True,True,375.0,410.0,0.0,410.0,35.0,True,True,DIRECT_TEMPORAL_VALID,4.359709234189
5619502,5619500.0,2,2,0,15:20:00,15,20,15:50:00,15,50,0,30,True,True,920.0,950.0,0.0,950.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.359709234189
5619502,5619500.0,2,3,0,16:45:00,16,45,16:50:00,16,50,0,5,True,True,1005.0,1010.0,0.0,1010.0,5.0,True,True,DIRECT_TEMPORAL_VALID,4.359709234189
5619502,5619500.0,2,4,0,17:15:00,17,15,17:20:00,17,20,0,5,True,True,1035.0,1040.0,0.0,1040.0,5.0,True,True,DIRECT_TEMPORAL_VALID,4.359709234189
5619502,5619500.0,2,5,0,18:20:00,18,20,19:00:00,19,0,0,40,True,True,1100.0,1140.0,0.0,1140.0,40.0,True,True,DIRECT_TEMPORAL_VALID,4.359709234189
5626231,5626230.0,1,1,0,8:00:00,8,0,8:35:00,8,35,0,35,True,True,480.0,515.0,0.0,515.0,35.0,True,True,DIRECT_TEMPORAL_VALID,3.40709919899723
5626231,5626230.0,1,2,0,18:20:00,18,20,19:00:00,19,0,0,40,True,True,1100.0,1140.0,0.0,1140.0,40.0,True,True,DIRECT_TEMPORAL_VALID,3.40709919899723
5626231,5626230.0,1,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.40709919899723
5626231,5626230.0,1,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.40709919899723
5626251,5626250.0,1,1,0,6:40:00,6,40,7:25:00,7,25,0,45,True,True,400.0,445.0,0.0,445.0,45.0,True,True,DIRECT_TEMPORAL_VALID,9.65385999201653
5626251,5626250.0,1,2,0,16:10:00,16,10,17:00:00,17,0,0,50,True,True,970.0,1020.0,0.0,1020.0,50.0,True,True,DIRECT_TEMPORAL_VALID,9.65385999201653
5626252,5626250.0,2,1,0,8:00:00,8,0,8:40:00,8,40,0,40,True,True,480.0,520.0,0.0,520.0,40.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
5626252,5626250.0,2,2,0,12:10:00,12,10,12:30:00,12,30,0,20,True,True,730.0,750.0,0.0,750.0,20.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
5626252,5626250.0,2,3,0,13:10:00,13,10,13:30:00,13,30,0,20,True,True,790.0,810.0,0.0,810.0,20.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
5626841,5626840.0,1,1,0,9:30:00,9,30,10:00:00,10,0,0,30,True,True,570.0,600.0,0.0,600.0,30.0,True,True,DIRECT_TEMPORAL_VALID,7.21366295738386
5626841,5626840.0,1,2,0,11:30:00,11,30,12:00:00,12,0,0,30,True,True,690.0,720.0,0.0,720.0,30.0,True,True,DIRECT_TEMPORAL_VALID,7.21366295738386
5629691,5629690.0,1,1,0,7:00:00,7,0,7:45:00,7,45,0,45,True,True,420.0,465.0,0.0,465.0,45.0,True,True,DIRECT_TEMPORAL_VALID,2.05576731039447
5629691,5629690.0,1,2,0,18:00:00,18,0,18:45:00,18,45,0,45,True,True,1080.0,1125.0,0.0,1125.0,45.0,True,True,DIRECT_TEMPORAL_VALID,2.05576731039447
5629692,5629690.0,2,1,0,7:10:00,7,10,7:44:00,7,44,0,34,True,True,430.0,464.0,0.0,464.0,34.0,True,True,DIRECT_TEMPORAL_VALID,2.20314843408093
5629692,5629690.0,2,2,0,17:00:00,17,0,17:30:00,17,30,0,30,True,True,1020.0,1050.0,0.0,1050.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.20314843408093
5629692,5629690.0,2,3,0,17:50:00,17,50,18:00:00,18,0,0,10,True,True,1070.0,1080.0,0.0,1080.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.20314843408093
5629692,5629690.0,2,4,0,21:25:00,21,25,22:00:00,22,0,0,35,True,True,1285.0,1320.0,0.0,1320.0,35.0,True,True,DIRECT_TEMPORAL_VALID,2.20314843408093
5629694,5629690.0,4,1,0,16:50:00,16,50,17:15:00,17,15,0,25,True,True,1010.0,1035.0,0.0,1035.0,25.0,True,True,DIRECT_TEMPORAL_VALID,1.92038331081036
5629694,5629690.0,4,2,0,19:10:00,19,10,20:00:00,20,0,0,50,True,True,1150.0,1200.0,0.0,1200.0,50.0,True,True,DIRECT_TEMPORAL_VALID,1.92038331081036
5629694,5629690.0,4,3,0,22:00:00,22,0,22:30:00,22,30,0,30,True,True,1320.0,1350.0,0.0,1350.0,30.0,True,True,DIRECT_TEMPORAL_VALID,1.92038331081036
5640111,5640110.0,1,1,0,10:00:00,10,0,10:15:00,10,15,0,15,True,True,600.0,615.0,0.0,615.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.37591283589941
5640111,5640110.0,1,2,0,10:20:00,10,20,11:30:00,11,30,0,70,True,True,620.0,690.0,0.0,690.0,70.0,True,True,DIRECT_TEMPORAL_VALID,1.37591283589941
5640111,5640110.0,1,3,0,14:30:00,14,30,16:00:00,16,0,0,90,True,True,870.0,960.0,0.0,960.0,90.0,True,True,DIRECT_TEMPORAL_VALID,1.37591283589941
5640111,5640110.0,1,4,0,16:10:00,16,10,16:25:00,16,25,0,15,True,True,970.0,985.0,0.0,985.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.37591283589941
5640112,5640110.0,2,1,0,10:00:00,10,0,10:15:00,10,15,0,15,True,True,600.0,615.0,0.0,615.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.14047886540337
5640112,5640110.0,2,2,0,10:20:00,10,20,11:30:00,11,30,0,70,True,True,620.0,690.0,0.0,690.0,70.0,True,True,DIRECT_TEMPORAL_VALID,1.14047886540337
5640112,5640110.0,2,3,0,14:30:00,14,30,16:00:00,16,0,0,90,True,True,870.0,960.0,0.0,960.0,90.0,True,True,DIRECT_TEMPORAL_VALID,1.14047886540337
5640112,5640110.0,2,4,0,16:10:00,16,10,16:25:00,16,25,0,15,True,True,970.0,985.0,0.0,985.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.14047886540337
5641231,5641230.0,1,1,0,6:00:00,6,0,6:30:00,6,30,0,30,True,True,360.0,390.0,0.0,390.0,30.0,True,True,DIRECT_TEMPORAL_VALID,10.5107290632391
5641231,5641230.0,1,2,0,16:00:00,16,0,16:30:00,16,30,0,30,True,True,960.0,990.0,0.0,990.0,30.0,True,True,DIRECT_TEMPORAL_VALID,10.5107290632391
5641231,5641230.0,1,3,0,16:45:00,16,45,17:15:00,17,15,0,30,True,True,1005.0,1035.0,0.0,1035.0,30.0,True,True,DIRECT_TEMPORAL_VALID,10.5107290632391
5641231,5641230.0,1,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,10.5107290632391
5641231,5641230.0,1,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,10.5107290632391
5641232,5641230.0,2,1,0,7:10:00,7,10,7:30:00,7,30,0,20,True,True,430.0,450.0,0.0,450.0,20.0,True,True,DIRECT_TEMPORAL_VALID,7.93325446595572
5641232,5641230.0,2,2,0,7:30:00,7,30,8:00:00,8,0,0,30,True,True,450.0,480.0,0.0,480.0,30.0,True,True,DIRECT_TEMPORAL_VALID,7.93325446595572
5641232,5641230.0,2,3,0,19:00:00,19,0,19:30:00,19,30,0,30,True,True,1140.0,1170.0,0.0,1170.0,30.0,True,True,DIRECT_TEMPORAL_VALID,7.93325446595572
5641233,5641230.0,3,1,0,7:10:00,7,10,7:30:00,7,30,0,20,True,True,430.0,450.0,0.0,450.0,20.0,True,True,DIRECT_TEMPORAL_VALID,8.63590096527105
5641233,5641230.0,3,2,0,16:45:00,16,45,17:15:00,17,15,0,30,True,True,1005.0,1035.0,0.0,1035.0,30.0,True,True,DIRECT_TEMPORAL_VALID,8.63590096527105
5646861,5646860.0,1,1,0,8:30:00,8,30,9:50:00,9,50,0,80,True,True,510.0,590.0,0.0,590.0,80.0,True,True,DIRECT_TEMPORAL_VALID,1.29400153351663
5646861,5646860.0,1,2,0,16:30:00,16,30,18:15:00,18,15,0,105,True,True,990.0,1095.0,0.0,1095.0,105.0,True,True,DIRECT_TEMPORAL_VALID,1.29400153351663
5646861,5646860.0,1,3,0,20:25:00,20,25,22:10:00,22,10,0,105,True,True,1225.0,1330.0,0.0,1330.0,105.0,True,True,DIRECT_TEMPORAL_VALID,1.29400153351663
5646862,5646860.0,2,1,0,8:30:00,8,30,9:50:00,9,50,0,80,True,True,510.0,590.0,0.0,590.0,80.0,True,True,DIRECT_TEMPORAL_VALID,3.00509322440565
5646862,5646860.0,2,2,0,16:30:00,16,30,18:15:00,18,15,0,105,True,True,990.0,1095.0,0.0,1095.0,105.0,True,True,DIRECT_TEMPORAL_VALID,3.00509322440565
5652441,5652440.0,1,1,0,6:50:00,6,50,7:00:00,7,0,0,10,True,True,410.0,420.0,0.0,420.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.9774091567066
5652441,5652440.0,1,2,0,15:30:00,15,30,15:40:00,15,40,0,10,True,True,930.0,940.0,0.0,940.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.9774091567066
5652441,5652440.0,1,3,0,15:45:00,15,45,15:55:00,15,55,0,10,True,True,945.0,955.0,0.0,955.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.9774091567066
5652441,5652440.0,1,4,0,16:00:00,16,0,16:10:00,16,10,0,10,True,True,960.0,970.0,0.0,970.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.9774091567066
5652441,5652440.0,1,5,0,16:30:00,16,30,16:50:00,16,50,0,20,True,True,990.0,1010.0,0.0,1010.0,20.0,True,True,DIRECT_TEMPORAL_VALID,3.9774091567066
5652442,5652440.0,2,1,0,8:00:00,8,0,8:15:00,8,15,0,15,True,True,480.0,495.0,0.0,495.0,15.0,True,True,DIRECT_TEMPORAL_VALID,4.12170660636722
5652442,5652440.0,2,2,0,8:30:00,8,30,9:15:00,9,15,0,45,True,True,510.0,555.0,0.0,555.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.12170660636722
5652442,5652440.0,2,3,0,11:45:00,11,45,11:55:00,11,55,0,10,True,True,705.0,715.0,0.0,715.0,10.0,True,True,DIRECT_TEMPORAL_VALID,4.12170660636722
5652442,5652440.0,2,4,0,12:20:00,12,20,12:30:00,12,30,0,10,True,True,740.0,750.0,0.0,750.0,10.0,True,True,DIRECT_TEMPORAL_VALID,4.12170660636722
5652442,5652440.0,2,5,0,21:30:00,21,30,22:00:00,22,0,0,30,True,True,1290.0,1320.0,0.0,1320.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.12170660636722
5652443,5652440.0,3,1,0,8:00:00,8,0,8:15:00,8,15,0,15,True,True,480.0,495.0,0.0,495.0,15.0,True,True,DIRECT_TEMPORAL_VALID,7.19020153405719
5652443,5652440.0,3,2,0,16:00:00,16,0,16:10:00,16,10,0,10,True,True,960.0,970.0,0.0,970.0,10.0,True,True,DIRECT_TEMPORAL_VALID,7.19020153405719
5652443,5652440.0,3,3,0,16:30:00,16,30,16:50:00,16,50,0,20,True,True,990.0,1010.0,0.0,1010.0,20.0,True,True,DIRECT_TEMPORAL_VALID,7.19020153405719
5652444,5652440.0,4,1,0,8:00:00,8,0,8:15:00,8,15,0,15,True,True,480.0,495.0,0.0,495.0,15.0,True,True,DIRECT_TEMPORAL_VALID,7.0955945114238
5652444,5652440.0,4,2,0,16:00:00,16,0,16:10:00,16,10,0,10,True,True,960.0,970.0,0.0,970.0,10.0,True,True,DIRECT_TEMPORAL_VALID,7.0955945114238
5652444,5652440.0,4,3,0,16:30:00,16,30,16:50:00,16,50,0,20,True,True,990.0,1010.0,0.0,1010.0,20.0,True,True,DIRECT_TEMPORAL_VALID,7.0955945114238
5652691,5652690.0,1,1,0,7:15:00,7,15,8:05:00,8,5,0,50,True,True,435.0,485.0,0.0,485.0,50.0,True,True,DIRECT_TEMPORAL_VALID,2.63415187405108
5652691,5652690.0,1,2,0,16:30:00,16,30,17:10:00,17,10,0,40,True,True,990.0,1030.0,0.0,1030.0,40.0,True,True,DIRECT_TEMPORAL_VALID,2.63415187405108
5652691,5652690.0,1,3,0,17:20:00,17,20,18:00:00,18,0,0,40,True,True,1040.0,1080.0,0.0,1080.0,40.0,True,True,DIRECT_TEMPORAL_VALID,2.63415187405108
5652692,5652690.0,2,1,0,9:00:00,9,0,9:15:00,9,15,0,15,True,True,540.0,555.0,0.0,555.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.59277224657518
5652692,5652690.0,2,2,0,9:20:00,9,20,10:00:00,10,0,0,40,True,True,560.0,600.0,0.0,600.0,40.0,True,True,DIRECT_TEMPORAL_VALID,3.59277224657518
5652692,5652690.0,2,3,0,13:00:00,13,0,13:05:00,13,5,0,5,True,True,780.0,785.0,0.0,785.0,5.0,True,True,DIRECT_TEMPORAL_VALID,3.59277224657518
5652692,5652690.0,2,4,0,13:25:00,13,25,13:30:00,13,30,0,5,True,True,805.0,810.0,0.0,810.0,5.0,True,True,DIRECT_TEMPORAL_VALID,3.59277224657518
