geography_level,geography_id,geography_name,statistical_population_available,statistical_household_available,resident_total_raw,resident_total,resident_total_quality_flag,private_households_total_raw,private_households_total,private_households_total_quality_flag,hh1_raw,hh1,hh1_quality_flag,hh2_raw,hh2,hh2_quality_flag,hh3_raw,hh3,hh3_quality_flag,hh4_raw,hh4,hh4_quality_flag,hh5_raw,hh5,hh5_quality_flag,hh6plus_raw,hh6plus,hh6plus_quality_flag,private_person_lower_bound_from_hhsize,resident_minus_private_lower_bound,residual_sign,residual_valid_as_exact_nonprivate_count,residual_interpretation,n_disclosure_adjusted_zero_cells_relevant
PLR,07400721,Paradestraße,True,True,5.191,5191,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.216,2216,NORMAL_DISCLOSURE_CONTROLLED_COUNT,897,897,NORMAL_DISCLOSURE_CONTROLLED_COUNT,536,536,NORMAL_DISCLOSURE_CONTROLLED_COUNT,311,311,NORMAL_DISCLOSURE_CONTROLLED_COUNT,299,299,NORMAL_DISCLOSURE_CONTROLLED_COUNT,91,91,NORMAL_DISCLOSURE_CONTROLLED_COUNT,84,84,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5057,134,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400822,Lindenhofsiedlung,True,True,2.614,2614,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.574,1574,NORMAL_DISCLOSURE_CONTROLLED_COUNT,998,998,NORMAL_DISCLOSURE_CONTROLLED_COUNT,295,295,NORMAL_DISCLOSURE_CONTROLLED_COUNT,163,163,NORMAL_DISCLOSURE_CONTROLLED_COUNT,83,83,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,13,13,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2612,2,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400823,Wittekindstraße,True,True,9.100,9100,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.563,5563,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.495,3495,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.259,1259,NORMAL_DISCLOSURE_CONTROLLED_COUNT,423,423,NORMAL_DISCLOSURE_CONTROLLED_COUNT,253,253,NORMAL_DISCLOSURE_CONTROLLED_COUNT,88,88,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9010,90,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400824,Bosepark,True,True,6.813,6813,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.760,3760,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.274,2274,NORMAL_DISCLOSURE_CONTROLLED_COUNT,754,754,NORMAL_DISCLOSURE_CONTROLLED_COUNT,352,352,NORMAL_DISCLOSURE_CONTROLLED_COUNT,241,241,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6575,238,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400825,Friedrich-Karl-Straße,True,True,6.841,6841,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.091,4091,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.608,2608,NORMAL_DISCLOSURE_CONTROLLED_COUNT,767,767,NORMAL_DISCLOSURE_CONTROLLED_COUNT,370,370,NORMAL_DISCLOSURE_CONTROLLED_COUNT,247,247,NORMAL_DISCLOSURE_CONTROLLED_COUNT,63,63,NORMAL_DISCLOSURE_CONTROLLED_COUNT,38,38,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6783,58,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400826,Marienhöhe,True,True,4.952,4952,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.926,2926,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.719,1719,NORMAL_DISCLOSURE_CONTROLLED_COUNT,729,729,NORMAL_DISCLOSURE_CONTROLLED_COUNT,246,246,NORMAL_DISCLOSURE_CONTROLLED_COUNT,151,151,NORMAL_DISCLOSURE_CONTROLLED_COUNT,51,51,NORMAL_DISCLOSURE_CONTROLLED_COUNT,33,33,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4972,-20,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400927,Rathaus Tempelhof,True,True,10.525,10525,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.703,5703,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.527,3527,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.151,1151,NORMAL_DISCLOSURE_CONTROLLED_COUNT,512,512,NORMAL_DISCLOSURE_CONTROLLED_COUNT,311,311,NORMAL_DISCLOSURE_CONTROLLED_COUNT,129,129,NORMAL_DISCLOSURE_CONTROLLED_COUNT,82,82,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9746,779,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07400928,Germaniagarten,True,True,3.444,3444,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.252,2252,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.640,1640,NORMAL_DISCLOSURE_CONTROLLED_COUNT,318,318,NORMAL_DISCLOSURE_CONTROLLED_COUNT,140,140,NORMAL_DISCLOSURE_CONTROLLED_COUNT,81,81,NORMAL_DISCLOSURE_CONTROLLED_COUNT,49,49,NORMAL_DISCLOSURE_CONTROLLED_COUNT,23,23,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3403,41,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501029,Ringstraße,True,True,7.622,7622,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.307,4307,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.539,2539,NORMAL_DISCLOSURE_CONTROLLED_COUNT,974,974,NORMAL_DISCLOSURE_CONTROLLED_COUNT,428,428,NORMAL_DISCLOSURE_CONTROLLED_COUNT,248,248,NORMAL_DISCLOSURE_CONTROLLED_COUNT,70,70,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7389,233,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501030,Machonstraße,True,True,8.244,8244,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.658,4658,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.903,2903,NORMAL_DISCLOSURE_CONTROLLED_COUNT,948,948,NORMAL_DISCLOSURE_CONTROLLED_COUNT,394,394,NORMAL_DISCLOSURE_CONTROLLED_COUNT,241,241,NORMAL_DISCLOSURE_CONTROLLED_COUNT,101,101,NORMAL_DISCLOSURE_CONTROLLED_COUNT,70,70,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7870,374,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501031,Eisenacher Straße,True,True,8.746,8746,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.213,5213,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.169,3169,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.225,1225,NORMAL_DISCLOSURE_CONTROLLED_COUNT,432,432,NORMAL_DISCLOSURE_CONTROLLED_COUNT,262,262,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8640,106,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501032,Imbrosweg,True,True,5.575,5575,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.997,2997,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.576,1576,NORMAL_DISCLOSURE_CONTROLLED_COUNT,753,753,NORMAL_DISCLOSURE_CONTROLLED_COUNT,357,357,NORMAL_DISCLOSURE_CONTROLLED_COUNT,210,210,NORMAL_DISCLOSURE_CONTROLLED_COUNT,64,64,NORMAL_DISCLOSURE_CONTROLLED_COUNT,35,35,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5523,52,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501133,Fritz-Werner-Straße,True,True,7.427,7427,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.215,4215,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.683,2683,NORMAL_DISCLOSURE_CONTROLLED_COUNT,884,884,NORMAL_DISCLOSURE_CONTROLLED_COUNT,298,298,NORMAL_DISCLOSURE_CONTROLLED_COUNT,226,226,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6926,501,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501134,Hundsteinweg,True,True,10.194,10194,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.138,5138,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.461,2461,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.483,1483,NORMAL_DISCLOSURE_CONTROLLED_COUNT,553,553,NORMAL_DISCLOSURE_CONTROLLED_COUNT,432,432,NORMAL_DISCLOSURE_CONTROLLED_COUNT,130,130,NORMAL_DISCLOSURE_CONTROLLED_COUNT,78,78,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9932,262,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07501135,Birnhornweg,True,True,2.201,2201,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.049,1049,NORMAL_DISCLOSURE_CONTROLLED_COUNT,422,422,NORMAL_DISCLOSURE_CONTROLLED_COUNT,337,337,NORMAL_DISCLOSURE_CONTROLLED_COUNT,136,136,NORMAL_DISCLOSURE_CONTROLLED_COUNT,91,91,NORMAL_DISCLOSURE_CONTROLLED_COUNT,40,40,NORMAL_DISCLOSURE_CONTROLLED_COUNT,19,19,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2182,19,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601236,Marienfelder Allee Nordwest,True,True,9.851,9851,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.562,4562,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.255,2255,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.227,1227,NORMAL_DISCLOSURE_CONTROLLED_COUNT,505,505,NORMAL_DISCLOSURE_CONTROLLED_COUNT,351,351,NORMAL_DISCLOSURE_CONTROLLED_COUNT,139,139,NORMAL_DISCLOSURE_CONTROLLED_COUNT,83,83,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8821,1030,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601237,Kirchstraße,True,True,4.547,4547,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.246,2246,NORMAL_DISCLOSURE_CONTROLLED_COUNT,998,998,NORMAL_DISCLOSURE_CONTROLLED_COUNT,655,655,NORMAL_DISCLOSURE_CONTROLLED_COUNT,293,293,NORMAL_DISCLOSURE_CONTROLLED_COUNT,202,202,NORMAL_DISCLOSURE_CONTROLLED_COUNT,56,56,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4551,-4,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601238,Marienfelde Nordost,True,True,2.591,2591,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.342,1342,NORMAL_DISCLOSURE_CONTROLLED_COUNT,680,680,NORMAL_DISCLOSURE_CONTROLLED_COUNT,359,359,NORMAL_DISCLOSURE_CONTROLLED_COUNT,128,128,NORMAL_DISCLOSURE_CONTROLLED_COUNT,110,110,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2572,19,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601339,Tirschenreuther Ring West,True,True,5.454,5454,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.940,2940,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.444,1444,NORMAL_DISCLOSURE_CONTROLLED_COUNT,883,883,NORMAL_DISCLOSURE_CONTROLLED_COUNT,317,317,NORMAL_DISCLOSURE_CONTROLLED_COUNT,207,207,NORMAL_DISCLOSURE_CONTROLLED_COUNT,58,58,NORMAL_DISCLOSURE_CONTROLLED_COUNT,23,23,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5417,37,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601340,Tirschenreuther Ring Ost,True,True,6.054,6054,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.184,3184,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.589,1589,NORMAL_DISCLOSURE_CONTROLLED_COUNT,915,915,NORMAL_DISCLOSURE_CONTROLLED_COUNT,338,338,NORMAL_DISCLOSURE_CONTROLLED_COUNT,215,215,NORMAL_DISCLOSURE_CONTROLLED_COUNT,89,89,NORMAL_DISCLOSURE_CONTROLLED_COUNT,40,40,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5978,76,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601341,Diedersdorfer Weg,True,True,2.070,2070,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.047,1047,NORMAL_DISCLOSURE_CONTROLLED_COUNT,447,447,NORMAL_DISCLOSURE_CONTROLLED_COUNT,354,354,NORMAL_DISCLOSURE_CONTROLLED_COUNT,109,109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,101,101,NORMAL_DISCLOSURE_CONTROLLED_COUNT,30,30,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9,9,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2090,-20,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601442,Kettinger Straße,True,True,10.220,10220,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.154,5154,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.337,2337,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.574,1574,NORMAL_DISCLOSURE_CONTROLLED_COUNT,614,614,NORMAL_DISCLOSURE_CONTROLLED_COUNT,421,421,NORMAL_DISCLOSURE_CONTROLLED_COUNT,140,140,NORMAL_DISCLOSURE_CONTROLLED_COUNT,69,69,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10125,95,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601443,Töpchiner Weg,True,True,10.506,10506,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.245,5245,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.339,2339,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.567,1567,NORMAL_DISCLOSURE_CONTROLLED_COUNT,641,641,NORMAL_DISCLOSURE_CONTROLLED_COUNT,478,478,NORMAL_DISCLOSURE_CONTROLLED_COUNT,147,147,NORMAL_DISCLOSURE_CONTROLLED_COUNT,67,67,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10445,61,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601544,John-Locke-Straße,True,True,8.656,8656,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.497,4497,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.293,2293,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.172,1172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,461,461,NORMAL_DISCLOSURE_CONTROLLED_COUNT,374,374,NORMAL_DISCLOSURE_CONTROLLED_COUNT,142,142,NORMAL_DISCLOSURE_CONTROLLED_COUNT,50,50,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8526,130,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601545,Nahariyastraße,True,True,7.701,7701,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.962,3962,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.996,1996,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.048,1048,NORMAL_DISCLOSURE_CONTROLLED_COUNT,426,426,NORMAL_DISCLOSURE_CONTROLLED_COUNT,270,270,NORMAL_DISCLOSURE_CONTROLLED_COUNT,135,135,NORMAL_DISCLOSURE_CONTROLLED_COUNT,86,86,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7641,60,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601546,Franziusweg,True,True,6.817,6817,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.217,3217,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.248,1248,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.084,1084,NORMAL_DISCLOSURE_CONTROLLED_COUNT,409,409,NORMAL_DISCLOSURE_CONTROLLED_COUNT,329,329,NORMAL_DISCLOSURE_CONTROLLED_COUNT,89,89,NORMAL_DISCLOSURE_CONTROLLED_COUNT,60,60,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6764,53,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601547,Horstwalder Straße,True,True,3.842,3842,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.735,1735,NORMAL_DISCLOSURE_CONTROLLED_COUNT,752,752,NORMAL_DISCLOSURE_CONTROLLED_COUNT,509,509,NORMAL_DISCLOSURE_CONTROLLED_COUNT,217,217,NORMAL_DISCLOSURE_CONTROLLED_COUNT,189,189,NORMAL_DISCLOSURE_CONTROLLED_COUNT,45,45,NORMAL_DISCLOSURE_CONTROLLED_COUNT,23,23,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3540,302,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,07601548,Wittelsbacherstraße,True,True,2.846,2846,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.353,1353,NORMAL_DISCLOSURE_CONTROLLED_COUNT,513,513,NORMAL_DISCLOSURE_CONTROLLED_COUNT,445,445,NORMAL_DISCLOSURE_CONTROLLED_COUNT,195,195,NORMAL_DISCLOSURE_CONTROLLED_COUNT,149,149,NORMAL_DISCLOSURE_CONTROLLED_COUNT,40,40,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10,10,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2844,2,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100101,Hasenheide,True,True,4.079,4079,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.427,2427,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.624,1624,NORMAL_DISCLOSURE_CONTROLLED_COUNT,416,416,NORMAL_DISCLOSURE_CONTROLLED_COUNT,184,184,NORMAL_DISCLOSURE_CONTROLLED_COUNT,104,104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,51,51,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3961,118,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100102,Schillerpromenade Nord,True,True,7.623,7623,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.575,4575,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.140,3140,NORMAL_DISCLOSURE_CONTROLLED_COUNT,747,747,NORMAL_DISCLOSURE_CONTROLLED_COUNT,338,338,NORMAL_DISCLOSURE_CONTROLLED_COUNT,185,185,NORMAL_DISCLOSURE_CONTROLLED_COUNT,69,69,NORMAL_DISCLOSURE_CONTROLLED_COUNT,97,97,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7315,308,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100103,Schillerpromenade Süd,True,True,6.896,6896,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.367,4367,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.079,3079,NORMAL_DISCLOSURE_CONTROLLED_COUNT,696,696,NORMAL_DISCLOSURE_CONTROLLED_COUNT,305,305,NORMAL_DISCLOSURE_CONTROLLED_COUNT,150,150,NORMAL_DISCLOSURE_CONTROLLED_COUNT,59,59,NORMAL_DISCLOSURE_CONTROLLED_COUNT,75,75,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6731,165,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100104,Wartheplatz,True,True,6.042,6042,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.447,3447,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.253,2253,NORMAL_DISCLOSURE_CONTROLLED_COUNT,597,597,NORMAL_DISCLOSURE_CONTROLLED_COUNT,238,238,NORMAL_DISCLOSURE_CONTROLLED_COUNT,173,173,NORMAL_DISCLOSURE_CONTROLLED_COUNT,97,97,NORMAL_DISCLOSURE_CONTROLLED_COUNT,92,92,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5890,152,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100105,Silbersteinstraße,True,True,5.036,5036,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.558,2558,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.508,1508,NORMAL_DISCLOSURE_CONTROLLED_COUNT,484,484,NORMAL_DISCLOSURE_CONTROLLED_COUNT,240,240,NORMAL_DISCLOSURE_CONTROLLED_COUNT,151,151,NORMAL_DISCLOSURE_CONTROLLED_COUNT,89,89,NORMAL_DISCLOSURE_CONTROLLED_COUNT,82,82,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4737,299,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100206,Flughafenstraße,True,True,8.647,8647,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.037,5037,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.287,3287,NORMAL_DISCLOSURE_CONTROLLED_COUNT,951,951,NORMAL_DISCLOSURE_CONTROLLED_COUNT,351,351,NORMAL_DISCLOSURE_CONTROLLED_COUNT,228,228,NORMAL_DISCLOSURE_CONTROLLED_COUNT,110,110,NORMAL_DISCLOSURE_CONTROLLED_COUNT,115,115,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8394,253,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100207,Rollberg,True,True,6.795,6795,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.246,3246,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.707,1707,NORMAL_DISCLOSURE_CONTROLLED_COUNT,680,680,NORMAL_DISCLOSURE_CONTROLLED_COUNT,314,314,NORMAL_DISCLOSURE_CONTROLLED_COUNT,292,292,NORMAL_DISCLOSURE_CONTROLLED_COUNT,146,146,NORMAL_DISCLOSURE_CONTROLLED_COUNT,107,107,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6549,246,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100208,Körnerpark,True,True,11.501,11501,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.657,6657,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.439,4439,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.138,1138,NORMAL_DISCLOSURE_CONTROLLED_COUNT,478,478,NORMAL_DISCLOSURE_CONTROLLED_COUNT,295,295,NORMAL_DISCLOSURE_CONTROLLED_COUNT,136,136,NORMAL_DISCLOSURE_CONTROLLED_COUNT,168,168,NORMAL_DISCLOSURE_CONTROLLED_COUNT,11017,484,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100209,Glasower Straße,True,True,8.024,8024,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.091,4091,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.659,2659,NORMAL_DISCLOSURE_CONTROLLED_COUNT,690,690,NORMAL_DISCLOSURE_CONTROLLED_COUNT,310,310,NORMAL_DISCLOSURE_CONTROLLED_COUNT,212,212,NORMAL_DISCLOSURE_CONTROLLED_COUNT,105,105,NORMAL_DISCLOSURE_CONTROLLED_COUNT,110,110,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7002,1022,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100310,Maybachufer,True,True,7.259,7259,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.266,4266,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.772,2772,NORMAL_DISCLOSURE_CONTROLLED_COUNT,754,754,NORMAL_DISCLOSURE_CONTROLLED_COUNT,401,401,NORMAL_DISCLOSURE_CONTROLLED_COUNT,199,199,NORMAL_DISCLOSURE_CONTROLLED_COUNT,74,74,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7087,172,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100311,Reuterplatz,True,True,6.705,6705,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.204,4204,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.904,2904,NORMAL_DISCLOSURE_CONTROLLED_COUNT,764,764,NORMAL_DISCLOSURE_CONTROLLED_COUNT,260,260,NORMAL_DISCLOSURE_CONTROLLED_COUNT,148,148,NORMAL_DISCLOSURE_CONTROLLED_COUNT,63,63,NORMAL_DISCLOSURE_CONTROLLED_COUNT,59,59,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6473,232,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,08100312,Weichselplatz,True,True,11.314,11314,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.603,6603,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.387,4387,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.155,1155,NORMAL_DISCLOSURE_CONTROLLED_COUNT,488,488,NORMAL_DISCLOSURE_CONTROLLED_COUNT,312,312,NORMAL_DISCLOSURE_CONTROLLED_COUNT,123,123,NORMAL_DISCLOSURE_CONTROLLED_COUNT,135,135,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10834,480,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
